gene_id,gene_short_name,cluster_method,cell_group,marker_score,mean_expression,fraction_expressing,specificity,pseudo_R2,marker_test_p_value,marker_test_q_value
ENSG00000169567,HINT1,louvain,louvain 2,0.13372307583283058,6.471512246141774,0.9912280701754386,0.13490646588444855,0.13008427128749364,8.589053327957445e-17,4.6893654454649266e-11
ENSG00000169567,HINT1,louvain,louvain 7,0.13485981651385104,6.846166575640138,0.9574468085106383,0.14085358613668886,0.07848387936217786,6.449140241675793e-7,0.3521037097747733
ENSG00000081059,TCF7,louvain,louvain 13,0.16590479895744262,2.8764614886759063,0.8540145985401459,0.19426459365102255,0.20316078291567435,3.813200547407249e-28,2.0818931028679358e-22
ENSG00000081059,TCF7,louvain,louvain 3,0.22330378741928766,3.753416810303601,0.94,0.23755722065881668,0.3135383915473396,3.5401899378125328e-37,1.9328375003475086e-31
ENSG00000081059,TCF7,louvain,louvain 5,0.22113038630322532,3.667023220850592,0.9473684210526315,0.23341540776451564,0.26407885784677176,8.032404919805386e-23,4.385452114066146e-17
ENSG00000081059,TCF7,louvain,louvain 7,0.12363420772764963,2.429570606903403,0.723404255319149,0.17090611068233919,0.07887859425776036,6.0412752319474e-7,0.3298355038386322
ENSG00000113558,SKP1,louvain,louvain 3,0.12180873512344895,3.777476630461939,0.96,0.126884099086926,0.05565679503496885,1.8312610554015223e-7,0.0999813598417569
ENSG00000171604,CXXC5,louvain,louvain 10,0.22222243199929803,1.616206671582501,0.8076923076923077,0.27513253485627376,0.29264147629164033,6.779779785152283e-24,3.701556369299592e-18
ENSG00000170458,CD14,louvain,louvain 8,0.28629580642008834,8.083084272129172,1,0.28629580642008834,0.548870015584358,9.436181686973721e-86,5.151872115637043e-80
ENSG00000170458,CD14,louvain,louvain 9,0.2930708303331637,8.336333291019566,1,0.2930708303331637,0.4750291968495399,2.1591230097051023e-47,1.1788163896086946e-41
ENSG00000131507,NDFIP1,louvain,louvain 5,0.1589897254004865,2.4963167324925606,0.9122807017543859,0.17427719899668714,0.12629293051550097,1.7382704275815067e-11,9.490435053466753e-6
ENSG00000182578,CSF1R,louvain,louvain 11,0.341924427719009,3.3153831012484036,1,0.341924427719009,0.5295763619298998,2.955146430941851e-41,1.6134212969013222e-35
ENSG00000182578,CSF1R,louvain,louvain 4,0.21762908972551867,1.9500503124808986,0.9519230769230769,0.22862045789347418,0.3433156426666899,1.0724543369497916e-41,5.855278943444777e-36
ENSG00000164330,EBF1,louvain,louvain 10,0.2537642649917853,0.7110410770395539,0.46153846153846156,0.549822574148868,0.26406918678966634,1.245435373046542e-21,6.799703506222205e-16
ENSG00000181163,NPM1,louvain,louvain 13,0.1478366586996017,10.123566395957145,0.9927007299270073,0.14892369295474583,0.2318001745606581,4.1372406008760513e-32,2.2588092508602978e-26
ENSG00000181163,NPM1,louvain,louvain 3,0.14234051575108753,9.542438097620828,1,0.14234051575108753,0.17802966509095228,3.293398803712506e-21,1.798096944862917e-15
ENSG00000181163,NPM1,louvain,louvain 5,0.14663917525612846,9.920866098904343,1,0.14663917525612846,0.17259632591225654,2.9698643227862478e-15,1.6214568243116076e-9
ENSG00000181163,NPM1,louvain,louvain 7,0.13017289983810887,8.492944780462022,1,0.13017289983810887,0.08599404952319738,1.8617157962170425e-7,0.10164409732606187
ENSG00000120129,DUSP1,louvain,louvain 8,0.25190016821397376,15.506952087771205,1,0.25190016821397376,0.46735036717321987,2.15100788510625e-71,1.1743857750314594e-65
ENSG00000120129,DUSP1,louvain,louvain 9,0.25596554172447006,15.839032745197532,1,0.25596554172447006,0.4088517329275575,1.611456190145991e-40,8.798067361340067e-35
ENSG00000111863,ADTRP,louvain,louvain 3,0.13598117532412124,0.692719609748063,0.36,0.3777254870114479,0.16954453686175242,3.075822040960145e-20,1.6793065597030103e-14
ENSG00000227507,LTB,louvain,louvain 13,0.12202161415504267,11.342355942063305,0.9927007299270073,0.12291883190618269,0.13520726757626622,5.874851703782453e-19,3.2074927847141057e-13
ENSG00000227507,LTB,louvain,louvain 2,0.22468519199508952,25.04226861417996,1,0.22468519199508952,0.3574083972061699,1.1224293198192884e-45,6.128127357417369e-40
ENSG00000227507,LTB,louvain,louvain 3,0.14167148278854258,13.645764372705296,1,0.14167148278854258,0.17287392593612225,1.2811661470843603e-20,6.994782813236482e-15
ENSG00000227507,LTB,louvain,louvain 7,0.17000786092877151,17.329843826495964,1,0.17000786092877151,0.19679836631038983,1.9174479715008887e-15,1.0468690690003402e-9
ENSG00000204482,LST1,louvain,louvain 11,0.3819810081375483,31.29983169102618,1,0.3819810081375483,0.8672469074399618,4.563384675652094e-70,2.4914711313657737e-64
ENSG00000204472,AIF1,louvain,louvain 11,0.30675931093169007,36.92989238803637,1,0.30675931093169007,0.676726061820976,2.0350424598616836e-53,1.1110721318106834e-47
ENSG00000204472,AIF1,louvain,louvain 4,0.19606410622572745,20.436253576275707,1,0.19606410622572745,0.3568836922455688,2.0627354704254403e-43,1.1261916847881776e-37
ENSG00000204287,HLA-DRA,louvain,louvain 12,0.21194452044679402,42.35481735743939,1,0.21194452044679402,0.4141235652269447,1.1021226165668656e-35,6.017258849670116e-30
ENSG00000196735,HLA-DQA1,louvain,louvain 10,0.2193306883045335,6.777737651361843,1,0.2193306883045335,0.3358073496723604,2.3772917895836812e-27,1.2979299983590025e-21
ENSG00000196735,HLA-DQA1,louvain,louvain 12,0.2650240862599896,8.913145935307499,0.9824561403508771,0.269756659228918,0.4175093994221161,5.556568485102771e-36,3.03371969581156e-30
ENSG00000241106,HLA-DOB,louvain,louvain 10,0.2336402585923895,0.9835954572713859,0.5961538461538461,0.3919126918323953,0.26322077118164083,1.4530534429175205e-21,7.933235882296787e-16
ENSG00000241106,HLA-DOB,louvain,louvain 12,0.23801143854808382,1.1779618136619847,0.5263157894736842,0.4522217332413593,0.2660601553750615,5.480524841130239e-23,2.9922021475118766e-17
ENSG00000231389,HLA-DPA1,louvain,louvain 4,0.20454151704456636,15.414958717185913,1,0.20454151704456636,0.3859299469983385,4.005289294303732e-47,2.1867677960110084e-41
ENSG00000124507,PACSIN1,louvain,louvain 1,0.3487575306249589,0.7040880362580798,0.42857142857142855,0.8137675714582375,0.3367204507708041,1.9693398212816063e-21,1.0752004622251186e-15
ENSG00000124772,CPNE5,louvain,louvain 10,0.27218864180370944,0.7174369839397083,0.4807692307692308,0.5661523749517157,0.2849997456365364,2.74474012684303e-23,1.4985457670524893e-17
ENSG00000171611,PTCRA,louvain,louvain 1,0.3439169620275498,1.0612221287624788,0.4,0.8597924050688744,0.31742984957702136,2.9778101373354466e-20,1.625795000681034e-14
ENSG00000124813,RUNX2,louvain,louvain 1,0.35070709136284484,1.3577713919872563,0.8,0.438383864203556,0.3628328596482233,4.898043772737723e-23,2.6741849586016145e-17
ENSG00000271857,AL096865.1,louvain,louvain 1,0.33676871115236046,0.5425048613761374,0.5428571428571428,0.6203634152806641,0.31092752719768213,7.420835062731335e-20,4.051553319199427e-14
ENSG00000146072,TNFRSF21,louvain,louvain 1,0.35344294793083,0.5793327972564534,0.4,0.8836073698270749,0.31708955995881316,3.123655472332805e-20,1.7054221782295416e-14
ENSG00000082293,COL19A1,louvain,louvain 12,0.30875296522354645,1.2881429260827246,0.47368421052631576,0.6518118154719315,0.3207943737731817,1.2985552954581856e-27,7.0897223466130565e-22
ENSG00000272398,CD24,louvain,louvain 10,0.34387738896620906,1.6081007200948227,0.6730769230769231,0.5109035493212248,0.38545744532272425,2.227107883824905e-31,1.2159340913318833e-25
ENSG00000277443,MARCKS,louvain,louvain 15,0.30295386816819225,12.100907548760064,1,0.30295386816819225,0.4358997876181478,3.073360419064793e-34,1.6779625879968051e-28
ENSG00000277443,MARCKS,louvain,louvain 4,0.2132057688707072,7.802704251541524,0.9807692307692307,0.21738627414268186,0.34546869549033815,5.738976454365581e-42,3.133308974789976e-36
ENSG00000188820,CALHM6,louvain,louvain 11,0.2559420125568078,6.71158287580712,1,0.2559420125568078,0.3671614775645229,1.8701475867533026e-28,1.0210444779397007e-22
ENSG00000188820,CALHM6,louvain,louvain 4,0.2061689284293149,5.105955982266848,0.9903846153846154,0.2081705685111529,0.3186008992674047,1.3411261662519588e-38,7.322146529885819e-33
ENSG00000172673,THEMIS,louvain,louvain 5,0.203463026922972,1.2015316079951244,0.631578947368421,0.322149792628039,0.2066558333549076,4.7482476591056585e-18,2.5924007744419162e-12
ENSG00000164483,SAMD3,louvain,louvain 14,0.1938510965103038,1.8723091400165914,0.7386363636363636,0.26244456142933437,0.27371601947646446,3.152149380399923e-30,1.720978997216946e-24
ENSG00000164483,SAMD3,louvain,louvain 6,0.35289263463472775,3.528845997324839,0.8260869565217391,0.4271858208736178,0.40749653372923983,9.574282638615637e-31,5.22727109220498e-25
ENSG00000079950,STX7,louvain,louvain 12,0.22209639868663464,4.0612817457773005,0.9298245614035088,0.2388583910403429,0.2706541297439877,2.256833674017769e-23,1.2321634810034813e-17
ENSG00000112303,VNN2,louvain,louvain 8,0.26349714089320725,1.5064214795476014,0.7142857142857143,0.36889599725049016,0.3244057137607343,5.188613975735516e-48,2.8328275723323197e-42
ENSG00000131018,SYNE1,louvain,louvain 14,0.15012994117224435,1.9979077637104439,0.7159090909090909,0.20970531465329367,0.14399305299311305,2.960575665043219e-16,1.6163854958436464e-10
ENSG00000112096,SOD2,louvain,louvain 9,0.26572690398936116,7.80539779545192,1,0.26572690398936116,0.42754786932438055,1.922023281757155e-42,1.0493670511409539e-36
ENSG00000164649,CDCA7L,louvain,louvain 12,0.21097106626445045,1.0988017558564118,0.5263157894736842,0.40084502590245585,0.25021784523720797,1.1579255892971904e-21,6.321926339885871e-16
ENSG00000196683,TOMM7,louvain,louvain 13,0.12950770563299432,9.052301405832377,0.9927007299270073,0.1304599681744134,0.12943714777578258,3.4363699326989286e-18,1.876154892155634e-12
ENSG00000196683,TOMM7,louvain,louvain 3,0.147647943938497,10.638980267335283,1,0.147647943938497,0.24889627366824443,1.91769301470476e-29,1.0470028552383578e-23
ENSG00000196683,TOMM7,louvain,louvain 7,0.13253495422647288,9.240202624953893,1,0.13253495422647288,0.10862408999304521,4.420611759950022e-9,0.0024135214025799135
ENSG00000086300,SNX10,louvain,louvain 15,0.2295381302139411,3.7294408447794547,1,0.2295381302139411,0.3245069014457627,1.6506718323986913e-25,9.012173003347135e-20
ENSG00000106066,CPVL,louvain,louvain 15,0.259467669763792,5.606817410197561,1,0.259467669763792,0.391135998395165,1.0704718200538643e-30,5.844454995948083e-25
ENSG00000106066,CPVL,louvain,louvain 4,0.2423370264741547,5.255549595344627,0.9807692307692307,0.24708873287560873,0.4387089153669472,5.237577770116231e-54,2.859560335150359e-48
ENSG00000136250,AOAH,louvain,louvain 4,0.20670969428093022,3.4294540142366516,0.9903846153846154,0.20871658451666741,0.34529989972314695,6.027444780458651e-42,3.29080402678701e-36
ENSG00000227191,TRGC2,louvain,louvain 14,0.41023525428170543,2.985894272595627,0.7159090909090909,0.5730270218538107,0.4727959776994788,3.5485076559990447e-53,1.9373787249457985e-47
ENSG00000281103,TRG-AS1,louvain,louvain 14,0.1830422345280654,1.8068992829375419,0.7159090909090909,0.2556780418804723,0.20696092013687112,5.931422347361942e-23,3.238378658989199e-17
ENSG00000158517,NCF1,louvain,louvain 9,0.24176297200398567,11.60352677177754,1,0.24176297200398567,0.394354838830598,4.886786741758212e-39,2.668038957397731e-33
ENSG00000127951,FGL2,louvain,louvain 15,0.26464576519670224,23.997885243885197,1,0.26464576519670224,0.44172635980321096,1.0546824697369269e-34,5.758249880022699e-29
ENSG00000127951,FGL2,louvain,louvain 4,0.21125225152239546,17.809436739480724,1,0.21125225152239546,0.3916974148266744,7.23219282899516e-48,3.9485603188464875e-42
ENSG00000127951,FGL2,louvain,louvain 9,0.2176292905587358,18.52408315420803,1,0.2176292905587358,0.3652865752831555,4.319223715667614e-36,2.3581665720430473e-30
ENSG00000135218,CD36,louvain,louvain 4,0.19091457547697865,4.926804518089284,0.9807692307692307,0.19465799852554688,0.2911184836323842,3.382508749919483e-35,1.84674830219354e-29
ENSG00000135218,CD36,louvain,louvain 8,0.26362354105567604,7.552983459588591,0.9805194805194806,0.26886109485148413,0.484291031409668,2.59849684666963e-74,1.4187013233762178e-68
ENSG00000135218,CD36,louvain,louvain 9,0.23874620110071704,6.828317059099004,0.9583333333333334,0.24912647071379168,0.34532785956995943,4.361713438897091e-34,2.3813646862346444e-28
ENSG00000085514,PILRA,louvain,louvain 11,0.2655816564281178,2.5402111583906164,1,0.2655816564281178,0.3597332039302801,6.967165805769266e-28,3.803863514975846e-22
ENSG00000105835,"NAMPT",louvain,louvain 9,0.24180121630210127,4.326596747132548,0.9444444444444444,0.2560248172610484,0.33316853148007897,7.134462405230654e-33,3.89520243938378e-27
ENSG00000173114,LRRN3,louvain,louvain 5,0.24511980039882453,1.2918706846205181,0.5789473684210527,0.42338874614342414,0.27237872339374564,1.6170162988280636e-23,8.828423886711578e-18
ENSG00000135272,MDFIC,louvain,louvain 2,0.16265849347093778,1.6136619425799865,0.7807017543859649,0.208349081524572,0.18814070004754718,6.892709565123186e-24,3.763212641270306e-18
ENSG00000059377,TBXAS1,louvain,louvain 4,0.19618802000384253,1.4158750788126304,0.9615384615384616,0.20403554080399622,0.2825203158084195,3.842681886938944e-34,2.097989029812055e-28
ENSG00000211751,TRBC1,louvain,louvain 3,0.13743184632476685,5.110478656734703,0.69,0.19917658887647371,0.12179387579850916,7.814409507362996e-15,4.266433158734975e-9
ENSG00000211751,TRBC1,louvain,louvain 7,0.13314078617603523,4.604474429824958,0.723404255319149,0.18404755736098988,0.10190915727028048,1.3410809868932055e-8,0.007321899864140834
ENSG00000211772,TRBC2,louvain,louvain 14,0.16487540530226236,5.4415311668562865,0.8636363636363636,0.19090836403419853,0.14304170576339542,3.728126021813359e-16,2.0354449641294395e-10
ENSG00000211772,TRBC2,louvain,louvain 2,0.15919961777181924,5.227591670871597,0.8596491228070176,0.18519139210191216,0.15538189942830474,7.287871788187013e-20,3.9789593601964634e-14
ENSG00000211772,TRBC2,louvain,louvain 3,0.14107846251806355,4.669382628114891,0.83,0.1699740512265826,0.11012711402013058,1.5868882430801364e-13,8.663933740744621e-8
ENSG00000211772,TRBC2,louvain,louvain 7,0.14639342004586767,4.743176005195542,0.851063829787234,0.1720122685538945,0.08542652506149458,2.0449002468184446e-7,0.11164541877554662
ENSG00000197448,GSTK1,louvain,louvain 2,0.14725793975546336,2.9062052807046586,0.9122807017543859,0.16141735703964255,0.12539575722540855,3.1619709833684245e-16,1.7263412977896588e-10
ENSG00000179144,GIMAP7,louvain,louvain 13,0.1308531413319753,6.367787557320161,0.9927007299270073,0.13181529678294568,0.10606972600547339,4.209118987192838e-15,2.298052693437674e-9
ENSG00000179144,GIMAP7,louvain,louvain 3,0.14395134645003538,7.433385437249381,0.97,0.14840344994849008,0.1313060694524448,6.656739171314926e-16,3.6343798853628103e-10
ENSG00000179144,GIMAP7,louvain,louvain 7,0.14191963763701554,7.21151777956341,0.9787234042553191,0.1450048471508637,0.087831726818087,1.37387930905735e-7,0.07500968863660414
ENSG00000213203,GIMAP1,louvain,louvain 7,0.12513913918815994,2.65206215628101,0.851063829787234,0.14703848854608792,0.04399170910134922,2.0112185275458801e-4,1
ENSG00000106565,TMEM176B,louvain,louvain 4,0.2103734143417033,4.586472655491261,1,0.2103734143417033,0.3688762907604769,6.142091828665363e-45,3.3533978756964285e-39
ENSG00000106565,TMEM176B,louvain,louvain 9,0.22454950759375397,5.189749477619483,0.9722222222222222,0.2309652078107184,0.3419823699200704,9.421974701668188e-34,5.144115527869781e-28
ENSG00000002933,TMEM176A,louvain,louvain 15,0.23429110282041798,2.5847951145982626,0.9387755102040817,0.24957095735218437,0.2733398664501051,1.3724851837370248e-21,7.493357357649034e-16
ENSG00000002933,TMEM176A,louvain,louvain 4,0.21988359560593307,2.272170552878833,0.9711538461538461,0.2264147915150202,0.3256127044394944,1.7885248760543735e-39,9.764809265794063e-34
ENSG00000002933,TMEM176A,louvain,louvain 9,0.21750731003357004,2.3239515834224984,0.9444444444444444,0.23030185768260358,0.30174342895265627,9.225600015702168e-30,5.036900840572913e-24
ENSG00000186480,INSIG1,louvain,louvain 11,0.2590719177668438,1.0702123853131917,0.7916666666666666,0.32724873823180267,0.28559999090076615,3.0213733637317327e-22,1.6495792153966142e-16
ENSG00000136573,BLK,louvain,louvain 10,0.3045909642335214,1.3912799052340104,0.7692307692307693,0.3959682535035778,0.3759161997245362,1.338153734343293e-30,7.305917943394077e-25
ENSG00000136573,BLK,louvain,louvain 12,0.23587456759723596,1.4427244599340343,0.5789473684210527,0.407419707667953,0.26670135990654026,4.842523251788919e-23,2.6438724197791962e-17
ENSG00000164733,CTSB,louvain,louvain 4,0.19546515533972544,3.720624564324671,0.9903846153846154,0.19736287529448004,0.3315419782928549,3.238391140986165e-40,1.7680644112442165e-34
ENSG00000042980,ADAM28,louvain,louvain 12,0.31915271465625117,1.9670114838778845,0.6842105263157895,0.46645396757452096,0.3746098888822549,3.082829975510338e-32,1.6831326817293792e-26
ENSG00000092964,DPYSL2,louvain,louvain 4,0.1907764492212734,1.9445788845667902,0.9615384615384616,0.19840750719012434,0.3054156441300242,5.820902812626305e-37,3.1780383086095835e-31
ENSG00000168081,PNOC,louvain,louvain 10,0.2501069565877207,0.935828730772164,0.5576923076923077,0.4484676462952233,0.2848629760782721,2.814223143166018e-23,1.5364814094743507e-17
ENSG00000133872,SARAF,louvain,louvain 13,0.14316763149498207,5.634756775011424,0.9854014598540146,0.14528863344305587,0.1641190393184851,7.866356790312179e-23,4.2947948168067405e-17
ENSG00000133872,SARAF,louvain,louvain 3,0.1444641159806996,5.666965742338278,0.99,0.14592334947545416,0.1888279060805146,1.8974823866361826e-22,1.0359684586317567e-16
ENSG00000104660,LEPROTL1,louvain,louvain 13,0.13371540969066567,2.4065082563718545,0.8540145985401459,0.15657274468052307,0.09223253196806219,2.754839202340703e-13,1.5040595593019536e-7
ENSG00000104660,LEPROTL1,louvain,louvain 3,0.13439329321481897,2.400434219809307,0.86,0.15627127118002204,0.09828370978383051,3.3392943984500886e-12,1.8231545627217948e-6
ENSG00000104660,LEPROTL1,louvain,louvain 5,0.16236616458213013,2.777393667608601,0.9298245614035088,0.17462021473927203,0.14667441046485288,3.8553444035073547e-13,2.1049023839829106e-7
ENSG00000104660,LEPROTL1,louvain,louvain 7,0.13201295854033362,2.2300408016760036,0.8936170212765957,0.1477287869379924,0.07629046816087919,9.272670422634365e-7,0.5062599870645684
ENSG00000147535,PLPP5,louvain,louvain 12,0.38004763989378604,2.9242948414208483,0.7719298245614035,0.4923344425896774,0.4256308959802919,1.0715826941751849e-36,5.850520035388257e-31
ENSG00000221869,CEBPD,louvain,louvain 8,0.24227474462447338,5.7013066058495765,0.9935064935064936,0.2438582396873784,0.4469965570801948,6.236716092819564e-68,3.4050598851966976e-62
ENSG00000221869,CEBPD,louvain,louvain 9,0.23558843828009202,5.5485455193830004,0.9861111111111112,0.23890658529812148,0.32739870363590873,2.675289257377787e-32,1.4606276758505505e-26
ENSG00000254087,LYN,louvain,louvain 11,0.2573002944988474,6.829817971857488,1,0.2573002944988474,0.47049856773385434,1.5794444379223734e-36,8.623292797724783e-31
ENSG00000185697,MYBL1,louvain,louvain 14,0.16115531199454364,1.3589031413718902,0.5568181818181818,0.28942178480652736,0.21621514371376463,5.968912419108306e-24,3.2588471134605618e-18
ENSG00000185697,MYBL1,louvain,louvain 6,0.3186851069771144,2.3633862674841652,0.717391304347826,0.44422772487718976,0.33821282156992444,1.4736102046109548e-25,8.04546963411443e-20
ENSG00000245910,SNHG6,louvain,louvain 13,0.13077261633719836,5.1445008876656955,0.9708029197080292,0.13470562735485847,0.10024531718641985,2.4525228215484817e-14,1.3390038848808246e-8
ENSG00000245910,SNHG6,louvain,louvain 7,0.13634998433430845,5.226520241999337,1,0.13634998433430845,0.09816632652437222,2.489338876709819e-8,0.013591043465172599
ENSG00000076554,TPD52,louvain,louvain 12,0.23583153179977195,1.4326975242627882,0.6140350877192983,0.3840684946453429,0.2574982324535944,2.8548787095788783e-22,1.5586781290687802e-16
ENSG00000164687,FABP5,louvain,louvain 1,0.279916925524787,1.1307042082951886,0.8285714285714286,0.3378307721850877,0.3012350026310031,2.888069737043042e-19,1.5767994343333897e-13
ENSG00000156467,UQCRB,louvain,louvain 13,0.1311033306340771,9.178144809885756,1,0.1311033306340771,0.16186930084650655,1.5812433827100149e-22,8.633114496581869e-17
ENSG00000156467,UQCRB,louvain,louvain 3,0.12743643715589859,8.845588850015062,1,0.12743643715589859,0.11162622312126029,1.0783756961291983e-13,5.887607788156584e-8
ENSG00000104408,EIF3E,louvain,louvain 13,0.12594755416717246,6.213310430607717,0.9635036496350365,0.13071829485532294,0.07885866980300352,1.5402998665090696e-11,8.409575181179568e-6
ENSG00000104408,EIF3E,louvain,louvain 3,0.12718409059504537,6.155312048981759,0.98,0.12977968428065856,0.08076163005882206,2.98257189612986e-10,1.6283947781300196e-4
ENSG00000170873,MTSS1,louvain,louvain 11,0.32374102391037374,2.9080283164197773,1,0.32374102391037374,0.49683309449011165,1.263130287288384e-38,6.896312429508391e-33
ENSG00000245164,LINC00861,louvain,louvain 3,0.1647951464176451,2.494123532336158,0.87,0.18941970852602885,0.20259592744404292,4.898843565140941e-24,2.6746216212599997e-18
ENSG00000245164,LINC00861,louvain,louvain 5,0.167737826199971,2.5937357894044712,0.8596491228070176,0.1951235937428234,0.15741290901829216,5.1524163297934556e-14,2.813064743577333e-8
ENSG00000245164,LINC00861,louvain,louvain 7,0.1336290105189109,2.23783731227809,0.7659574468085106,0.1744600970663559,0.09034519467978451,9.067455815924621e-8,0.04950558851820366
ENSG00000066827,ZFAT,louvain,louvain 1,0.2969623107729291,1.2713961517427352,0.5142857142857142,0.5774267153918067,0.28874903265782015,1.6564618327072359e-18,9.043784668031696e-13
ENSG00000184489,PTP4A3,louvain,louvain 11,0.26057731229953746,0.5934703177044565,0.6458333333333334,0.40347454807670313,0.2985330100599419,3.197459134291787e-23,1.7457167635492872e-17
ENSG00000197353,LYPD2,louvain,louvain 11,0.33169815558389987,1.9257694405052923,0.3541666666666667,0.9365594981192467,0.28591236073706133,2.862097175516947e-22,1.5626191949169876e-16
ENSG00000104529,EEF1D,louvain,louvain 13,0.12731424165262445,9.869133480113048,0.9927007299270073,0.12825037578242315,0.13573134576011078,5.002993588823793e-19,2.7314844096901263e-13
ENSG00000096968,JAK2,louvain,louvain 15,0.2464372465981055,3.5789674994616045,1,0.2464372465981055,0.3686195821671617,6.220256130071771e-29,3.3960732393352847e-23
ENSG00000165272,AQP3,louvain,louvain 2,0.16352032643861136,1.1755801845140934,0.5701754385964912,0.2867894956000261,0.18930487113224,4.9470347801319916e-24,2.7009325789086635e-18
ENSG00000137101,CD72,louvain,louvain 12,0.2551650055338532,1.2083603294830072,0.631578947368421,0.4040112587619342,0.31502472111982843,4.02396031385798e-27,2.1969616125570414e-21
ENSG00000198467,TPM2,louvain,louvain 1,0.3487299068951177,1.6605752653684511,0.45714285714285713,0.7628466713330699,0.3219955312565797,1.567248309393102e-20,8.55670559479352e-15
ENSG00000196092,PAX5,louvain,louvain 10,0.25975141002664615,1.432307134935184,0.6923076923076923,0.3751964811496,0.30780294174655476,4.192617646553569e-25,2.289043456488852e-19
ENSG00000196092,PAX5,louvain,louvain 12,0.3683428353942674,2.049115682763716,0.7368421052631579,0.4998938480350772,0.4424157740726993,3.520720096038767e-38,1.9222075508342856e-32
ENSG00000250850,AL161781.2,louvain,louvain 12,0.2654950649960862,0.6217884580904158,0.3684210526315789,0.720629462132234,0.273099579898046,1.4066124977444328e-23,7.67968225393528e-18
ENSG00000148019,CEP78,louvain,louvain 6,0.28745415105715455,1.6175429052308354,0.717391304347826,0.40069366510997306,0.3176083601672138,4.9264427116337434e-24,2.689689927270675e-18
ENSG00000135047,CTSL,louvain,louvain 11,0.4278686726998202,1.747564074163715,0.8125,0.5266075971690095,0.46958724579422173,1.865424537823681e-36,1.0184658349155952e-30
ENSG00000213694,S1PR3,louvain,louvain 8,0.2644232313932534,1.043966187435048,0.6883116883116883,0.3841620531562361,0.3653988331352678,1.6746731759024756e-54,9.143213138474746e-49
ENSG00000136810,TXN,louvain,louvain 1,0.28218445292021677,5.924281362758564,1,0.28218445292021677,0.3804432863146743,4.008762534348662e-24,2.1886640808783387e-18
ENSG00000148154,UGCG,louvain,louvain 1,0.3656700230340694,5.091458182417474,0.7142857142857143,0.5119380322476972,0.2801163788570358,5.528073696576143e-18,3.018162396119677e-12
ENSG00000106780,MEGF9,louvain,louvain 8,0.321986353090712,4.307496749222434,0.974025974025974,0.33057265583979767,0.5947779366171974,3.295872737359884e-94,1.799447638416376e-88
ENSG00000106780,MEGF9,louvain,louvain 9,0.22127959870413141,2.845450535149827,0.9166666666666666,0.24139592585905245,0.28464388938092283,4.398383932982638e-28,2.4013856758905306e-22
ENSG00000148180,GSN,louvain,louvain 1,0.30350038298850923,1.8609576623156292,0.9428571428571428,0.3218943455938734,0.3607598638624095,6.572166994354393e-23,3.588206013907668e-17
ENSG00000136950,ARPC5L,louvain,louvain 14,0.14966513878126583,1.6724384219279933,0.7840909090909091,0.19087727844567237,0.16515670572865507,1.7230546789525858e-18,9.407361630677433e-13
ENSG00000167106,FAM102A,louvain,louvain 5,0.15722847200653056,1.1248206520350201,0.7368421052631579,0.21338149772314863,0.1464550673779375,4.0169531118504765e-13,2.1931358904770047e-7
ENSG00000160326,SLC2A6,louvain,louvain 11,0.2695484206977585,1.3872450527039797,0.875,0.3080553379402954,0.31028641258821693,4.12561932383647e-24,2.2524643822349977e-18
ENSG00000085265,FCN1,louvain,louvain 15,0.22413860358799187,22.82541837157583,1,0.22413860358799187,0.32280524883369643,2.2330330074375633e-25,1.2191690310706865e-19
ENSG00000085265,FCN1,louvain,louvain 4,0.19686292856279397,19.226447874357603,1,0.19686292856279397,0.34607751087950245,4.808384566890455e-42,2.6252337219851818e-36
ENSG00000085265,FCN1,louvain,louvain 9,0.23238834000582775,23.944106201987726,1,0.23238834000582775,0.4067134991845689,2.6687283233882726e-40,1.4570456027202952e-34
ENSG00000169583,CLIC3,louvain,louvain 6,0.5514959186691543,7.387903741197385,0.9565217391304348,0.5765639149722976,0.708257716411924,1.6276587755611655e-54,8.886528616931295e-49
ENSG00000184709,LRRC26,louvain,louvain 1,0.40821491926507164,1.2434214879424896,0.4857142857142857,0.8404424808398534,0.3798229281989485,4.378977308608645e-24,2.3907902411810618e-18
ENSG00000196139,AKR1C3,louvain,louvain 6,0.44105958250271554,1.5448453031318892,0.5652173913043478,0.7803361844278814,0.4504828447520936,5.155522744983291e-34,2.8147607530785274e-28
ENSG00000237943,PRKCQ-AS1,louvain,louvain 13,0.17985024355778648,2.675993586147536,0.8613138686131386,0.20880918107980295,0.250885065492961,8.751028812864715e-35,4.7777992009597486e-29
ENSG00000237943,PRKCQ-AS1,louvain,louvain 3,0.19037715446403153,2.98242407630635,0.84,0.22663946960003756,0.22532741112586893,1.1181145456905259e-26,6.104569985106564e-21
ENSG00000237943,PRKCQ-AS1,louvain,louvain 5,0.18866373264289085,2.5763808554555836,0.9298245614035088,0.20290250491782602,0.21270206479073697,1.505311207175372e-18,8.218547597815379e-13
ENSG00000237943,PRKCQ-AS1,louvain,louvain 7,0.15461578417160854,2.3022732505740007,0.8297872340425532,0.18633184246322054,0.1414837428373652,1.9218899555346972e-11,1.0492942590232785e-5
ENSG00000123240,OPTN,louvain,louvain 2,0.17008999360180863,1.3936780432208875,0.7631578947368421,0.22287654334030094,0.21631815646428812,2.1432619063786656e-27,1.1701567030255601e-21
